Team,Season_Start,Season_End,Rk,Player,Salary
San Antonio Spurs,1996,1997,2,Sean Elliott,"$5,333,000"
San Antonio Spurs,1996,1997,3,Charles Smith,"$3,557,000"
San Antonio Spurs,1996,1997,4,Chuck Person,"$2,060,000"
San Antonio Spurs,1996,1997,5,Vinny Del Negro,"$2,023,000"
San Antonio Spurs,1996,1997,6,Carl Herrera,"$1,550,000"
San Antonio Spurs,1996,1997,7,Will Perdue,"$1,544,000"
San Antonio Spurs,1996,1997,8,Monty Williams,"$1,040,000"
San Antonio Spurs,1996,1997,9,Avery Johnson,"$1,040,000"
San Antonio Spurs,1996,1997,10,Vernon Maxwell,"$1,000,000"
San Antonio Spurs,1996,1997,11,Greg Anderson,"$584,000"
San Antonio Spurs,1996,1997,12,Cory Alexander,"$521,000"
San Antonio Spurs,1996,1997,13,Dominique Wilkins,"$247,500"
San Antonio Spurs,1996,1997,14,Stephen Howard,"$181,100"
San Antonio Spurs,1996,1997,15,Gaylon Nickerson,"$152,900"
San Antonio Spurs,1997,1998,1,David Robinson,"$12,397,440"
San Antonio Spurs,1997,1998,2,Sean Elliott,"$5,333,333"
San Antonio Spurs,1997,1998,3,Charles Smith,"$3,957,143"
San Antonio Spurs,1997,1998,4,Avery Johnson,"$3,000,000"
San Antonio Spurs,1997,1998,5,Tim Duncan,"$2,967,840"
San Antonio Spurs,1997,1998,6,Chuck Person,"$2,470,000"
San Antonio Spurs,1997,1998,7,Vinny Del Negro,"$2,298,777"
San Antonio Spurs,1997,1998,8,Will Perdue,"$1,987,500"
San Antonio Spurs,1997,1998,9,Carl Herrera,"$1,820,000"
San Antonio Spurs,1997,1998,10,Monty Williams,"$1,235,000"
San Antonio Spurs,1997,1998,11,Cory Alexander,"$562,380"
San Antonio Spurs,1997,1998,12,Reggie Geary,"$272,250"
San Antonio Spurs,1997,1998,13,Jaren Jackson,"$272,250"
San Antonio Spurs,1997,1998,14,Malik Rose,"$272,250"
San Antonio Spurs,1998,1999,1,David Robinson,"$14,841,000"
San Antonio Spurs,1998,1999,2,Sean Elliott,"$5,333,000"
San Antonio Spurs,1998,1999,3,Charles Smith,"$4,375,143"
San Antonio Spurs,1998,1999,4,Will Perdue,"$4,373,000"
San Antonio Spurs,1998,1999,5,Tim Duncan,"$3,413,000"
San Antonio Spurs,1998,1999,6,Avery Johnson,"$3,000,000"
San Antonio Spurs,1998,1999,7,Antonio Daniels,"$2,472,000"
San Antonio Spurs,1998,1999,8,Steve Kerr,"$1,774,000"
San Antonio Spurs,1998,1999,9,Mario Elie,"$1,750,000"
San Antonio Spurs,1998,1999,10,Jerome Kersey,"$1,000,000"
San Antonio Spurs,1998,1999,11,Malik Rose,"$425,000"
San Antonio Spurs,1998,1999,12,Andrew Gaze,"$350,000"
San Antonio Spurs,1998,1999,13,Gerald King,"$287,500"
San Antonio Spurs,1998,1999,14,Brandon Williams,"$287,500"
San Antonio Spurs,1999,2000,1,David Robinson,"$11,592,683"
San Antonio Spurs,1999,2000,2,Sean Elliott,"$5,433,333"
San Antonio Spurs,1999,2000,3,Tim Duncan,"$3,858,240"
San Antonio Spurs,1999,2000,4,Avery Johnson,"$3,200,000"
San Antonio Spurs,1999,2000,5,Antonio Daniels,"$2,794,920"
San Antonio Spurs,1999,2000,6,Samaki Walker,"$2,716,667"
San Antonio Spurs,1999,2000,7,Jaren Jackson,"$2,483,333"
San Antonio Spurs,1999,2000,8,Malik Rose,"$2,285,000"
San Antonio Spurs,1999,2000,9,Terry Porter,"$2,000,000"
San Antonio Spurs,1999,2000,10,Steve Kerr,"$1,968,750"
San Antonio Spurs,1999,2000,11,Mario Elie,"$1,925,000"
San Antonio Spurs,1999,2000,12,Jerome Kersey,"$1,000,000"
San Antonio Spurs,1999,2000,13,Felton Spencer,"$510,000"
San Antonio Spurs,1999,2000,14,Andrew Gaze,"$460,000"
San Antonio Spurs,1999,2000,15,Derrick Dial,"$301,875"
San Antonio Spurs,2000,2001,1,David Robinson,"$14,700,000"
San Antonio Spurs,2000,2001,2,Tim Duncan,"$9,660,000"
San Antonio Spurs,2000,2001,3,Avery Johnson,"$8,000,000"
San Antonio Spurs,2000,2001,4,Sean Elliott,"$5,300,000"
San Antonio Spurs,2000,2001,5,Samaki Walker,"$2,960,000"
San Antonio Spurs,2000,2001,6,Antonio Daniels,"$2,820,000"
San Antonio Spurs,2000,2001,7,Malik Rose,"$2,570,000"
San Antonio Spurs,2000,2001,8,Derek Anderson,"$2,250,000"
San Antonio Spurs,2000,2001,9,Terry Porter,"$2,200,000"
San Antonio Spurs,2000,2001,10,Steve Kerr,"$2,200,000"
San Antonio Spurs,2000,2001,11,Jaren Jackson,"$1,750,000"
San Antonio Spurs,2000,2001,12,Danny Ferry,"$1,200,000"
San Antonio Spurs,2000,2001,13,Shawnelle Scott,"$548,500"
San Antonio Spurs,2000,2001,14,Derrick Dial,"$423,500"
San Antonio Spurs,2000,2001,15,Chris Carrawell,"$316,969"
San Antonio Spurs,2000,2001,16,Ira Newble,"$316,969"
San Antonio Spurs,2001,2002,1,Tim Duncan,"$10,865,250"
San Antonio Spurs,2001,2002,2,David Robinson,"$9,500,000"
San Antonio Spurs,2001,2002,3,Steve Smith,"$9,000,000"
San Antonio Spurs,2001,2002,4,Jaren Jackson,"$3,020,834"
San Antonio Spurs,2001,2002,5,Antonio Daniels,"$3,000,000"
San Antonio Spurs,2001,2002,6,Terry Porter,"$2,400,000"
San Antonio Spurs,2001,2002,7,Malik Rose,"$2,285,000"
San Antonio Spurs,2001,2002,8,Danny Ferry,"$1,000,000"
San Antonio Spurs,2001,2002,9,Mark Bryant,"$1,000,000"
San Antonio Spurs,2001,2002,10,Tony Parker,"$744,480"
San Antonio Spurs,2001,2002,11,Bruce Bowen,"$715,850"
San Antonio Spurs,2001,2002,12,Cherokee Parks,"$715,850"
San Antonio Spurs,2001,2002,13,Stephen Jackson,"$590,850"
San Antonio Spurs,2001,2002,14,Charles Smith,"$540,850"
San Antonio Spurs,2001,2002,15,Amal McCaskill,"$465,850"
San Antonio Spurs,2002,2003,1,Tim Duncan,"$12,072,500"
San Antonio Spurs,2002,2003,2,David Robinson,"$10,500,000"
San Antonio Spurs,2002,2003,3,Steve Smith,"$9,900,000"
San Antonio Spurs,2002,2003,4,Danny Ferry,"$4,546,000"
San Antonio Spurs,2002,2003,5,Malik Rose,"$4,370,000"
San Antonio Spurs,2002,2003,6,Bruce Bowen,"$3,550,000"
San Antonio Spurs,2002,2003,7,Steve Kerr,"$2,625,000"
San Antonio Spurs,2002,2003,8,Manu Ginobili,"$1,325,000"
San Antonio Spurs,2002,2003,9,Speedy Claxton,"$1,076,400"
San Antonio Spurs,2002,2003,10,Kevin Willis,"$1,030,000"
San Antonio Spurs,2002,2003,11,Tony Parker,"$800,400"
San Antonio Spurs,2002,2003,12,Stephen Jackson,"$699,935"
San Antonio Spurs,2002,2003,13,Mengke Bateer,"$512,453"
San Antonio Spurs,2002,2003,14,Anthony Goldwire,"$139,925"
San Antonio Spurs,2002,2003,15,Devin Brown,"$34,946"
San Antonio Spurs,2003,2004,1,Tim Duncan,"$12,676,125"
San Antonio Spurs,2003,2004,2,Ron Mercer,"$6,750,000"
San Antonio Spurs,2003,2004,3,Rasho Nesterovic,"$5,600,000"
San Antonio Spurs,2003,2004,4,Malik Rose,"$4,916,250"
San Antonio Spurs,2003,2004,5,Robert Horry,"$4,500,000"
San Antonio Spurs,2003,2004,6,Bruce Bowen,"$3,650,000"
San Antonio Spurs,2003,2004,7,Hedo Turkoglu,"$1,995,611"
San Antonio Spurs,2003,2004,8,Manu Ginobili,"$1,457,500"
San Antonio Spurs,2003,2004,9,Kevin Willis,"$1,070,000"
San Antonio Spurs,2003,2004,10,Tony Parker,"$856,200"
San Antonio Spurs,2003,2004,11,Anthony Carter,"$751,179"
San Antonio Spurs,2003,2004,12,Jason Hart,"$638,679"
San Antonio Spurs,2003,2004,13,Sean Marks,"$596,295"
San Antonio Spurs,2003,2004,14,Devin Brown,"$563,679"
San Antonio Spurs,2003,2004,15,Alex Garcia,"$366,931"
San Antonio Spurs,2003,2004,16,Shane Heal,"$75,615"
San Antonio Spurs,2004,2005,1,Tim Duncan,"$14,260,641"
San Antonio Spurs,2004,2005,2,Manu Ginobili,"$6,603,500"
San Antonio Spurs,2004,2005,3,Rasho Nesterovic,"$6,160,000"
San Antonio Spurs,2004,2005,4,Malik Rose,"$5,462,500"
San Antonio Spurs,2004,2005,5,Brent Barry,"$4,264,900"
San Antonio Spurs,2004,2005,6,Bruce Bowen,"$3,000,000"
San Antonio Spurs,2004,2005,7,Tony Parker,"$1,545,441"
San Antonio Spurs,2004,2005,8,Tony Massenburg,"$1,100,000"
San Antonio Spurs,2004,2005,9,Robert Horry,"$1,100,000"
San Antonio Spurs,2004,2005,10,Beno Udrih,"$841,680"
San Antonio Spurs,2004,2005,11,Sean Marks,"$745,046"
San Antonio Spurs,2004,2005,12,Mike Wilks,"$720,046"
San Antonio Spurs,2004,2005,13,Devin Brown,"$695,046"
San Antonio Spurs,2004,2005,14,Linton Johnson,"$620,046"
San Antonio Spurs,2004,2005,15,Romain Sato,"$385,277"
San Antonio Spurs,2005,2006,1,Tim Duncan,"$15,845,156"
San Antonio Spurs,2005,2006,2,Tony Parker,"$8,400,000"
San Antonio Spurs,2005,2006,3,Manu Ginobili,"$7,428,937"
San Antonio Spurs,2005,2006,4,Rasho Nesterovic,"$6,720,000"
San Antonio Spurs,2005,2006,5,Nazr Mohammed,"$5,500,000"
San Antonio Spurs,2005,2006,6,Brent Barry,"$4,691,390"
San Antonio Spurs,2005,2006,7,Bruce Bowen,"$3,375,000"
San Antonio Spurs,2005,2006,8,Robert Horry,"$3,000,000"
San Antonio Spurs,2005,2006,9,Michael Finley,"$2,675,000"
San Antonio Spurs,2005,2006,10,Fabricio Oberto,"$2,325,000"
San Antonio Spurs,2005,2006,11,Nick Van Exel,"$1,138,500"
San Antonio Spurs,2005,2006,12,Beno Udrih,"$904,800"
San Antonio Spurs,2005,2006,13,Sean Marks,"$835,810"
San Antonio Spurs,2005,2006,14,Romain Sato,"$682,051"
San Antonio Spurs,2005,2006,15,Melvin Sanders,"$24,315"
San Antonio Spurs,2005,2006,16,Alex Scales,"$24,315"
San Antonio Spurs,2006,2007,1,Tim Duncan,"$17,429,672"
San Antonio Spurs,2006,2007,2,Tony Parker,"$9,450,000"
San Antonio Spurs,2006,2007,3,Manu Ginobili,"$8,254,375"
San Antonio Spurs,2006,2007,4,Brent Barry,"$5,117,880"
San Antonio Spurs,2006,2007,5,Bruce Bowen,"$3,750,000"
San Antonio Spurs,2006,2007,6,Robert Horry,"$3,315,000"
San Antonio Spurs,2006,2007,7,Melvin Ely,"$3,303,813"
San Antonio Spurs,2006,2007,8,Francisco Elson,"$3,000,000"
San Antonio Spurs,2006,2007,9,Michael Finley,"$2,889,000"
San Antonio Spurs,2006,2007,10,Fabricio Oberto,"$2,500,000"
San Antonio Spurs,2006,2007,11,Jackie Butler,"$2,200,000"
San Antonio Spurs,2006,2007,12,Matt Bonner,"$2,000,000"
San Antonio Spurs,2006,2007,13,Jacque Vaughn,"$1,071,225"
San Antonio Spurs,2006,2007,14,Beno Udrih,"$967,920"
San Antonio Spurs,2006,2007,15,James White,"$405,435"
San Antonio Spurs,2007,2008,1,Tim Duncan,"$19,014,188"
San Antonio Spurs,2007,2008,2,Tony Parker,"$10,500,000"
San Antonio Spurs,2007,2008,3,Manu Ginobili,"$9,079,811"
San Antonio Spurs,2007,2008,4,Kurt Thomas,"$8,091,188"
San Antonio Spurs,2007,2008,5,Bruce Bowen,"$4,125,000"
San Antonio Spurs,2007,2008,6,Robert Horry,"$3,630,000"
San Antonio Spurs,2007,2008,7,Fabricio Oberto,"$3,600,000"
San Antonio Spurs,2007,2008,8,Michael Finley,"$3,103,000"
San Antonio Spurs,2007,2008,9,Matt Bonner,"$2,678,000"
San Antonio Spurs,2007,2008,10,Vassilis Spanoulis,"$1,944,000"
San Antonio Spurs,2007,2008,11,Jacque Vaughn,"$1,219,950"
San Antonio Spurs,2007,2008,12,Ime Udoka,"$1,000,000"
San Antonio Spurs,2007,2008,13,Ian Mahinmi,"$938,760"
San Antonio Spurs,2007,2008,14,Damon Stoudamire,"$556,438"
San Antonio Spurs,2007,2008,15,Keith Langford,"$272,316"
San Antonio Spurs,2007,2008,16,Darius Washington,"$154,847"
San Antonio Spurs,2007,2008,17,Jeremy Richardson,"$85,932"
San Antonio Spurs,2007,2008,18,DerMarr Johnson,"$42,203"
San Antonio Spurs,2007,2008,19,Marcus Williams,"$12,890"
San Antonio Spurs,2008,2009,1,Tim Duncan,"$20,598,704"
San Antonio Spurs,2008,2009,2,Tony Parker,"$11,550,000"
San Antonio Spurs,2008,2009,3,Manu Ginobili,"$9,905,248"
San Antonio Spurs,2008,2009,4,Kurt Thomas,"$4,200,000"
San Antonio Spurs,2008,2009,5,Bruce Bowen,"$4,000,000"
San Antonio Spurs,2008,2009,6,Fabricio Oberto,"$3,600,000"
San Antonio Spurs,2008,2009,7,Roger Mason,"$3,500,000"
San Antonio Spurs,2008,2009,8,Matt Bonner,"$2,987,000"
San Antonio Spurs,2008,2009,9,Michael Finley,"$2,500,000"
San Antonio Spurs,2008,2009,10,Jacque Vaughn,"$1,262,275"
San Antonio Spurs,2008,2009,11,Ime Udoka,"$1,080,000"
San Antonio Spurs,2008,2009,12,Ian Mahinmi,"$1,009,200"
San Antonio Spurs,2008,2009,13,George Hill,"$1,006,200"
San Antonio Spurs,2008,2009,14,Malik Hairston,"$351,091"
San Antonio Spurs,2008,2009,15,Anthony Tolliver,"$187,248"
San Antonio Spurs,2008,2009,16,Blake Ahearn,"$125,562"
San Antonio Spurs,2008,2009,17,Desmon Farmer,"$83,708"
San Antonio Spurs,2008,2009,18,Austin Croshere,"$74,251"
San Antonio Spurs,2009,2010,1,Tim Duncan,"$22,183,220"
San Antonio Spurs,2009,2010,2,Richard Jefferson,"$14,200,000"
San Antonio Spurs,2009,2010,3,Tony Parker,"$12,600,000"
San Antonio Spurs,2009,2010,4,Manu Ginobili,"$10,728,130"
San Antonio Spurs,2009,2010,5,Antonio McDyess,"$4,500,000"
San Antonio Spurs,2009,2010,6,Roger Mason,"$3,780,000"
San Antonio Spurs,2009,2010,7,Matt Bonner,"$3,240,380"
San Antonio Spurs,2009,2010,8,Michael Finley,"$2,500,000"
San Antonio Spurs,2009,2010,9,George Hill,"$1,081,680"
San Antonio Spurs,2009,2010,10,Ian Mahinmi,"$1,079,640"
San Antonio Spurs,2009,2010,11,Keith Bogans,"$1,033,342"
San Antonio Spurs,2009,2010,12,DeJuan Blair,"$850,000"
San Antonio Spurs,2009,2010,13,Marcus Haislip,"$825,497"
San Antonio Spurs,2009,2010,14,Malik Hairston,"$736,420"
San Antonio Spurs,2010,2011,1,Tim Duncan,"$18,700,000"
San Antonio Spurs,2010,2011,2,Tony Parker,"$13,500,000"
San Antonio Spurs,2010,2011,3,Manu Ginobili,"$11,854,584"
San Antonio Spurs,2010,2011,4,Richard Jefferson,"$8,400,000"
San Antonio Spurs,2010,2011,5,Antonio McDyess,"$4,860,000"
San Antonio Spurs,2010,2011,6,Tiago Splitter,"$3,400,000"
San Antonio Spurs,2010,2011,7,Matt Bonner,"$3,000,000"
San Antonio Spurs,2010,2011,8,James Anderson,"$1,361,400"
San Antonio Spurs,2010,2011,9,George Hill,"$1,157,160"
San Antonio Spurs,2010,2011,10,DeJuan Blair,"$918,000"
San Antonio Spurs,2010,2011,11,Chris Quinn,"$861,978"
San Antonio Spurs,2010,2011,12,Gary Neal,"$525,000"
San Antonio Spurs,2010,2011,13,Steve Novak,"$350,179"
San Antonio Spurs,2010,2011,14,Ime Udoka,"$264,232"
San Antonio Spurs,2010,2011,15,Danny Green,"$94,154"
San Antonio Spurs,2010,2011,16,Alonzo Gee,"$76,219"
San Antonio Spurs,2010,2011,17,Bobby Simmons,"$71,951"
San Antonio Spurs,2010,2011,18,Garrett Temple,"$71,736"
San Antonio Spurs,2010,2011,19,Larry Owens,"$55,718"
San Antonio Spurs,2011,2012,1,Tim Duncan,"$21,164,619"
San Antonio Spurs,2011,2012,2,Manu Ginobili,"$12,981,038"
San Antonio Spurs,2011,2012,3,Tony Parker,"$12,500,000"
San Antonio Spurs,2011,2012,4,Richard Jefferson,"$9,282,000"
San Antonio Spurs,2011,2012,5,Tiago Splitter,"$3,672,000"
San Antonio Spurs,2011,2012,6,Matt Bonner,"$3,315,000"
San Antonio Spurs,2011,2012,7,Antonio McDyess,"$2,640,000"
San Antonio Spurs,2011,2012,8,Kawhi Leonard,"$1,731,960"
San Antonio Spurs,2011,2012,9,James Anderson,"$1,463,520"
San Antonio Spurs,2011,2012,10,T.J. Ford,"$1,146,337"
San Antonio Spurs,2011,2012,11,Cory Joseph,"$1,028,400"
San Antonio Spurs,2011,2012,12,DeJuan Blair,"$986,000"
San Antonio Spurs,2011,2012,13,Danny Green,"$854,389"
San Antonio Spurs,2011,2012,14,Gary Neal,"$762,195"
San Antonio Spurs,2011,2012,15,Malcolm Thomas,"$103,104"
San Antonio Spurs,2011,2012,16,Ike Diogu,"$64,028"
San Antonio Spurs,2011,2012,17,Eric Dawson,"$38,172"
San Antonio Spurs,2012,2013,1,Manu Ginobili,"$14,107,492"
San Antonio Spurs,2012,2013,2,Tony Parker,"$12,500,000"
San Antonio Spurs,2012,2013,3,Stephen Jackson,"$10,059,750"
San Antonio Spurs,2012,2013,4,Tim Duncan,"$9,638,554"
San Antonio Spurs,2012,2013,5,Boris Diaw,"$4,500,000"
San Antonio Spurs,2012,2013,6,Tiago Splitter,"$3,944,000"
San Antonio Spurs,2012,2013,7,Matt Bonner,"$3,630,000"
San Antonio Spurs,2012,2013,8,Danny Green,"$3,500,000"
San Antonio Spurs,2012,2013,9,Kawhi Leonard,"$1,861,920"
San Antonio Spurs,2012,2013,10,Nando de Colo,"$1,400,000"
San Antonio Spurs,2012,2013,11,Cory Joseph,"$1,105,560"
San Antonio Spurs,2012,2013,12,Patrick Mills,"$1,085,120"
San Antonio Spurs,2012,2013,13,DeJuan Blair,"$1,054,000"
San Antonio Spurs,2012,2013,14,Gary Neal,"$854,389"
San Antonio Spurs,2012,2013,15,Aron Baynes,"$401,170"
San Antonio Spurs,2012,2013,16,James Anderson,"$145,749"
San Antonio Spurs,2013,2014,1,Tony Parker,"$12,500,000"
San Antonio Spurs,2013,2014,2,Tim Duncan,"$10,361,446"
San Antonio Spurs,2013,2014,3,Tiago Splitter,"$10,000,000"
San Antonio Spurs,2013,2014,4,Manu Ginobili,"$7,500,000"
San Antonio Spurs,2013,2014,5,Boris Diaw,"$4,702,500"
San Antonio Spurs,2013,2014,6,Matt Bonner,"$3,945,000"
San Antonio Spurs,2013,2014,7,Danny Green,"$3,762,500"
San Antonio Spurs,2013,2014,8,Marco Belinelli,"$2,750,000"
San Antonio Spurs,2013,2014,9,Kawhi Leonard,"$1,887,840"
San Antonio Spurs,2013,2014,10,Jeff Ayres,"$1,750,000"
San Antonio Spurs,2013,2014,11,Nando De Colo,"$1,463,000"
San Antonio Spurs,2013,2014,12,Patrick Mills,"$1,133,950"
San Antonio Spurs,2013,2014,13,Cory Joseph,"$1,120,920"
San Antonio Spurs,2013,2014,14,Aron Baynes,"$788,872"
San Antonio Spurs,2014,2015,1,Tony Parker,"$12,500,000"
San Antonio Spurs,2014,2015,2,Tim Duncan,"$10,000,000"
San Antonio Spurs,2014,2015,3,Tiago Splitter,"$9,250,000"
San Antonio Spurs,2014,2015,4,Boris Diaw,"$7,500,000"
San Antonio Spurs,2014,2015,5,Manu Ginobili,"$7,000,000"
San Antonio Spurs,2014,2015,6,Danny Green,"$4,025,000"
San Antonio Spurs,2014,2015,7,Patrick Mills,"$3,842,105"
San Antonio Spurs,2014,2015,8,Kawhi Leonard,"$2,894,059"
San Antonio Spurs,2014,2015,9,Marco Belinelli,"$2,873,750"
San Antonio Spurs,2014,2015,10,Aron Baynes,"$2,077,000"
San Antonio Spurs,2014,2015,11,Cory Joseph,"$2,023,261"
San Antonio Spurs,2014,2015,12,Jeff Ayres,"$1,828,750"
San Antonio Spurs,2014,2015,13,Matt Bonner,"$1,448,490"
San Antonio Spurs,2014,2015,14,Kyle Anderson,"$1,093,680"
San Antonio Spurs,2014,2015,15,Austin Daye,"$1,063,384"
San Antonio Spurs,2014,2015,16,Reggie Williams,"$125,104"
San Antonio Spurs,2014,2015,17,Bryce Cotton,"$50,000"
San Antonio Spurs,2014,2015,18,Josh Davis,"$20,000"
San Antonio Spurs,2015,2016,1,LaMarcus Aldridge,"$19,500,000"
San Antonio Spurs,2015,2016,2,Kawhi Leonard,"$16,500,000"
San Antonio Spurs,2015,2016,3,Tony Parker,"$13,437,500"
San Antonio Spurs,2015,2016,4,Danny Green,"$10,000,000"
San Antonio Spurs,2015,2016,5,Boris Diaw,"$7,000,000"
San Antonio Spurs,2015,2016,6,Tim Duncan,"$5,000,000"
San Antonio Spurs,2015,2016,7,Patrick Mills,"$3,578,947"
San Antonio Spurs,2015,2016,8,Manu Ginobili,"$2,814,000"
San Antonio Spurs,2015,2016,9,Matt Bonner,"$1,499,187"
San Antonio Spurs,2015,2016,10,Rasual Butler,"$1,499,187"
San Antonio Spurs,2015,2016,11,David West,"$1,499,000"
San Antonio Spurs,2015,2016,12,Boban Marjanovic,"$1,200,000"
San Antonio Spurs,2015,2016,13,Kyle Anderson,"$1,142,879"
San Antonio Spurs,2015,2016,14,Ray McCallum,"$947,276"
San Antonio Spurs,2015,2016,15,Jonathon Simmons,"$525,093"
San Antonio Spurs,2015,2016,16,Jimmer Fredette,"$507,711"
San Antonio Spurs,2015,2016,17,Andre Miller,"$396,844"
San Antonio Spurs,2015,2016,18,Kevin Martin,"$317,475"
Toronto Raptors ,1995,1996,1,John Salley,"$2,402,000"
Toronto Raptors ,1995,1996,2,Oliver Miller,"$2,372,000"
Toronto Raptors ,1995,1996,3,Willie Anderson,"$2,075,000"
Toronto Raptors ,1995,1996,4,Ed Pinckney,"$1,926,000"
Toronto Raptors ,1995,1996,5,Victor Alexander,"$1,595,000"
Toronto Raptors ,1995,1996,6,Damon Stoudamire,"$1,345,000"
Toronto Raptors ,1995,1996,7,Acie Earl,"$1,040,000"
Toronto Raptors ,1995,1996,8,Carlos Rogers,"$930,000"
Toronto Raptors ,1995,1996,9,B.J. Tyler,"$845,000"
Toronto Raptors ,1995,1996,10,Zan Tabak,"$650,000"
Toronto Raptors ,1995,1996,11,Tony Massenburg,"$550,000"
Toronto Raptors ,1995,1996,12,Vincenzo Esposito,"$500,000"
Toronto Raptors ,1995,1996,13,Jimmy King,"$300,000"
Toronto Raptors ,1995,1996,14,Tracy Murray,"$250,000"
Toronto Raptors ,1995,1996,15,Alvin Robertson,"$225,000"
Toronto Raptors ,1995,1996,16,Martin Lewis,"$200,000"
Toronto Raptors ,1996,1997,1,Sharone Wright,"$3,100,000"
Toronto Raptors ,1996,1997,2,Marcus Camby,"$2,434,000"
Toronto Raptors ,1996,1997,3,John Salley,"$2,225,000"
Toronto Raptors ,1996,1997,4,Popeye Jones,"$1,581,000"
Toronto Raptors ,1996,1997,5,Damon Stoudamire,"$1,547,000"
Toronto Raptors ,1996,1997,6,Doug Christie,"$1,355,000"
Toronto Raptors ,1996,1997,7,Hubert Davis,"$1,295,000"
Toronto Raptors ,1996,1997,8,Acie Earl,"$1,235,000"
Toronto Raptors ,1996,1997,9,Carlos Rogers,"$1,144,000"
Toronto Raptors ,1996,1997,10,B.J. Tyler,"$1,040,000"
Toronto Raptors ,1996,1997,11,Zan Tabak,"$800,000"
Toronto Raptors ,1996,1997,12,Walt Williams,"$247,500"
Toronto Raptors ,1996,1997,13,Donald Whiteside,"$220,000"
Toronto Raptors ,1996,1997,14,Earl Cureton,"$205,200"
Toronto Raptors ,1996,1997,15,John Long,"$205,200"
Toronto Raptors ,1997,1998,1,Walt Williams,"$3,750,000"
Toronto Raptors ,1997,1998,2,Sharone Wright,"$3,500,000"
Toronto Raptors ,1997,1998,3,Marcus Camby,"$2,799,240"
Toronto Raptors ,1997,1998,4,Doug Christie,"$2,012,767"
Toronto Raptors ,1997,1998,5,Carlos Rogers,"$1,900,000"
Toronto Raptors ,1997,1998,6,Popeye Jones,"$1,886,538"
Toronto Raptors ,1997,1998,7,Damon Stoudamire,"$1,748,760"
Toronto Raptors ,1997,1998,8,Shawn Respert,"$1,602,120"
Toronto Raptors ,1997,1998,9,Tracy McGrady,"$1,359,360"
Toronto Raptors ,1997,1998,10,B.J. Tyler,"$1,200,000"
Toronto Raptors ,1997,1998,11,Zan Tabak,"$950,000"
Toronto Raptors ,1997,1998,12,John Wallace,"$903,120"
Toronto Raptors ,1997,1998,13,Reggie Slater,"$350,000"
Toronto Raptors ,1997,1998,14,John Long,"$272,500"
Toronto Raptors ,1997,1998,15,Ed Stokes,"$272,500"
Toronto Raptors ,1997,1998,16,Chris Garner,"$242,000"
Toronto Raptors ,1998,1999,1,Charles Oakley,"$10,186,000"
Toronto Raptors ,1998,1999,2,Sharone Wright,"$4,000,000"
Toronto Raptors ,1998,1999,3,Dee Brown,"$3,750,000"
Toronto Raptors ,1998,1999,4,Micheal Williams,"$2,975,000"
Toronto Raptors ,1998,1999,5,Doug Christie,"$2,353,000"
Toronto Raptors ,1998,1999,6,Kevin Willis,"$2,100,000"
Toronto Raptors ,1998,1999,7,Vince Carter,"$1,760,000"
Toronto Raptors ,1998,1999,8,Tracy McGrady,"$1,563,000"
Toronto Raptors ,1998,1999,9,B.J. Tyler,"$1,411,000"
Toronto Raptors ,1998,1999,10,John Wallace,"$1,021,000"
Toronto Raptors ,1998,1999,11,Michael Stewart,"$1,000,000"
Toronto Raptors ,1998,1999,12,John Thomas,"$737,000"
Toronto Raptors ,1998,1999,13,Negele Knight,"$537,500"
Toronto Raptors ,1998,1999,14,Reggie Slater,"$400,000"
